"0","0","0","1","1","0","0","0","Cuba","North America","2020-06-09"
"0","0","1","0","0","1","0","0","Jersey","Europe","2020-06-09"
"0","0","0","1","0","0","0","0","Cyprus","Europe","2020-06-09"
"0","0","1","0","0","0","1","1","Mayotte","Africa","2020-06-09"
"1","1","1","1","1","0","0","0","Ukraine","Europe","2020-06-09"
"0","0","0","0","0","0","0","0","French Southern Territories","Antarctica","2020-06-09"
"0","0","1","1","0","1","1","0","Taiwan","Asia","2020-06-09"
"0","0","0","0","0","0","1","1","Zimbabwe","Africa","2020-06-09"
"0","0","0","1","0","1","0","1","Guinea-Bissau","Africa","2020-06-09"
"1","1","0","0","0","0","0","0","Monaco","Europe","2020-06-09"
"0","0","0","1","0","0","0","0","Tonga","Oceania","2020-06-09"
"0","0","0","1","1","0","0","1","Sudan","Africa","2020-06-09"
"0","0","0","0","0","1","1","0","Tuvalu","Oceania","2020-06-09"
"0","0","1","0","0","0","1","0","India","Asia","2020-06-09"
"1","1","1","0","0","0","0","0","Kuwait","Asia","2020-06-10"
"1","1","0","0","0","0","0","0","Martinique","North America","2020-06-10"
"0","0","1","0","1","0","1","0","Réunion","Africa","2020-06-10"
"0","0","0","0","0","1","1","0","Wallis and Futuna","Oceania","2020-06-10"
"0","0","0","0","0","0","1","1","Bulgaria","Europe","2020-06-10"
"0","0","1","0","1","0","1","0","Mexico","North America","2020-06-10"
"1","1","1","0","0","0","0","0","Azerbaijan","Asia","2020-06-10"
"0","0","0","0","1","0","0","0","Antigua and Barbuda","North America","2020-06-10"
"1","1","0","0","0","0","1","0","Equatorial Guinea","Africa","2020-06-10"
"0","0","1","0","1","0","0","0","Heard Island and McDonald Islands","Antarctica","2020-06-10"
"0","0","1","0","0","0","1","0","Taiwan","Asia","2020-06-10"
"0","0","0","0","1","0","0","1","Myanmar [Burma]","Asia","2020-06-10"
"0","0","0","0","1","1","1","0","Oman","Asia","2020-06-10"
"0","0","1","0","1","0","0","0","Norway","Europe","2020-06-10"
"1","1","0","0","0","1","1","0","Iran","Asia","2020-06-10"
"0","0","0","1","0","0","0","1","Iraq","Asia","2020-06-10"
"1","1","0","0","0","0","0","1","Tokelau","Oceania","2020-06-10"
"0","0","1","0","0","1","0","0","Guyana","South America","2020-06-10"
"0","0","0","0","0","1","1","1","Armenia","Asia","2020-06-10"
"0","0","0","0","1","0","1","0","New Caledonia","Oceania","2020-06-10"
"0","0","0","0","0","1","0","1","Kyrgyzstan","Asia","2020-06-10"
"0","0","1","0","1","1","1","0","Burkina Faso","Africa","2020-06-10"
"0","0","1","0","1","1","1","0","French Polynesia","Oceania","2020-06-10"
"1","1","0","0","0","1","1","0","Lebanon","Asia","2020-06-10"
"0","0","0","0","0","0","0","0","Colombia","South America","2020-06-10"
"0","0","0","1","0","0","0","0","Botswana","Africa","2020-06-10"
"0","0","0","1","0","0","0","0","Jordan","Asia","2020-06-10"
"0","0","1","0","0","0","0","1","Pakistan","Asia","2020-06-10"
"0","0","0","0","0","0","0","0","India","Asia","2020-06-10"
"0","0","0","0","0","1","1","1","Peru","South America","2020-06-11"
"0","0","1","0","0","0","0","1","Madagascar","Africa","2020-06-11"
"0","0","1","0","1","1","0","0","Gambia","Africa","2020-06-11"
"0","0","1","1","0","1","0","0","Russia","Europe","2020-06-11"
"0","0","0","0","0","1","0","0","Moldova","Europe","2020-06-11"
"1","1","0","0","0","0","0","1","Luxembourg","Europe","2020-06-11"
"1","1","1","0","0","0","0","0","Bangladesh","Asia","2020-06-11"
"0","0","0","1","0","0","1","0","Finland","Europe","2020-06-11"
"1","1","0","1","1","1","1","0","Bouvet Island","Antarctica","2020-06-11"
"1","1","1","0","1","0","0","0","British Virgin Islands","North America","2020-06-11"
"1","1","0","0","0","0","0","1","Gibraltar","Europe","2020-06-11"
"1","1","1","1","0","0","0","0","Hong Kong","Asia","2020-06-11"
"0","0","1","0","1","1","0","0","Guatemala","North America","2020-06-11"
"0","0","0","1","1","0","0","0","Argentina","South America","2020-06-11"
"0","0","0","0","1","0","0","0","China","Asia","2020-06-11"
"1","1","0","0","0","1","0","1","Bahrain","Asia","2020-06-11"
"0","0","1","0","1","0","0","1","Micronesia","Oceania","2020-06-11"
"0","0","0","1","0","0","0","0","Guyana","South America","2020-06-11"
"0","0","0","1","1","0","0","1","Turkey","Asia","2020-06-11"
"0","0","0","0","0","0","1","0","British Virgin Islands","North America","2020-06-12"
"0","0","0","0","0","1","0","0","Dominica","North America","2020-06-12"
"1","1","0","0","0","0","0","0","Spain","Europe","2020-06-12"
"0","0","0","0","1","0","0","0","Mozambique","Africa","2020-06-12"
"0","0","0","0","0","0","1","1","Senegal","Africa","2020-06-12"
"0","0","0","1","0","1","1","0","Martinique","North America","2020-06-12"
"1","1","1","0","1","1","0","1","Ethiopia","Africa","2020-06-12"
"0","0","1","0","1","1","1","0","Switzerland","Europe","2020-06-12"
"1","1","1","0","0","1","1","0","Democratic Republic of the Congo","Africa","2020-06-12"
"0","0","0","0","0","1","1","1","Western Sahara","Africa","2020-06-12"
"0","0","0","1","1","1","0","0","Colombia","South America","2020-06-12"
"0","0","0","1","0","0","0","0","New Caledonia","Oceania","2020-06-12"
"0","0","0","0","0","0","0","0","South Africa","Africa","2020-06-12"
"0","0","0","0","0","0","0","0","Solomon Islands","Oceania","2020-06-12"
"1","1","0","1","0","0","1","0","Norway","Europe","2020-06-12"
"0","0","0","0","1","0","1","1","Guinea-Bissau","Africa","2020-06-12"
"0","0","1","0","1","0","0","0","South Sudan","Africa","2020-06-12"
"0","0","1","1","1","0","1","1","Seychelles","Africa","2020-06-12"
"1","1","1","1","0","0","0","1","Saint Helena","Africa","2020-06-12"
"0","0","0","1","0","0","0","1","French Polynesia","Oceania","2020-06-13"
"0","0","0","0","0","0","0","0","Equatorial Guinea","Africa","2020-06-13"
"0","0","1","0","0","1","0","0","Réunion","Africa","2020-06-13"
"0","0","1","1","0","1","0","0","Iran","Asia","2020-06-13"
"1","1","0","1","0","0","0","0","Tanzania","Africa","2020-06-13"
"0","0","1","0","1","0","0","0","Angola","Africa","2020-06-13"
"0","0","0","1","0","0","0","1","India","Asia","2020-06-13"
"0","0","0","0","0","1","1","0","Burundi","Africa","2020-06-13"
"0","0","0","1","1","0","0","0","Jersey","Europe","2020-06-13"
"1","1","0","0","1","0","1","1","Switzerland","Europe","2020-06-13"
"1","1","0","0","0","0","1","1","Botswana","Africa","2020-06-13"
"0","0","0","1","0","0","0","0","Senegal","Africa","2020-06-13"
"0","0","1","1","1","0","0","0","Luxembourg","Europe","2020-06-13"
"0","0","1","0","0","1","1","0","Grenada","North America","2020-06-13"
"0","0","0","1","1","0","0","0","Pitcairn Islands","Oceania","2020-06-13"
"0","0","0","0","0","1","0","0","Guatemala","North America","2020-06-13"
"0","0","0","0","0","1","1","0","Cocos [Keeling] Islands","Asia","2020-06-13"
"0","0","0","0","0","0","0","1","Belarus","Europe","2020-06-13"
"0","0","1","1","0","0","1","1","Italy","Europe","2020-06-13"
"0","0","0","0","0","0","0","0","Colombia","South America","2020-06-13"
"0","0","0","1","0","0","0","1","Tunisia","Africa","2020-06-13"
"0","0","1","0","1","1","0","1","South Africa","Africa","2020-06-13"
"0","0","0","0","1","0","1","0","Somalia","Africa","2020-06-13"
"0","0","0","0","1","1","0","0","Niue","Oceania","2020-06-13"
"1","1","0","0","1","0","0","0","Estonia","Europe","2020-06-13"
"1","1","1","1","0","0","1","1","Palestine","Asia","2020-06-13"
"0","0","0","1","0","0","0","0","Seychelles","Africa","2020-06-13"
"0","0","1","0","0","0","0","0","Bonaire","North America","2020-06-13"
"0","0","0","0","0","1","1","0","Ivory Coast","Africa","2020-06-13"
"0","0","0","0","0","0","1","0","Uganda","Africa","2020-06-13"
"1","1","0","0","0","1","1","0","Myanmar [Burma]","Asia","2020-06-13"
"1","1","0","1","1","1","0","1","Guyana","South America","2020-06-13"
"1","1","0","1","0","0","0","0","Puerto Rico","North America","2020-06-13"
"0","0","0","1","0","0","1","0","Haiti","North America","2020-06-13"
"1","1","0","0","0","1","1","1","United States","North America","2020-06-13"
"0","0","0","1","0","0","0","0","Japan","Asia","2020-06-13"
"0","0","1","1","0","0","1","0","U.S. Virgin Islands","North America","2020-06-13"
"0","0","0","0","1","1","1","0","Niger","Africa","2020-06-13"
"0","0","1","0","1","0","0","1","Greenland","North America","2020-06-13"
"1","1","0","1","0","1","1","0","Sweden","Europe","2020-06-13"
"0","0","0","0","0","0","0","0","Australia","Oceania","2020-06-13"
"1","1","1","1","0","1","0","1","Israel","Asia","2020-06-13"
"0","0","0","1","0","0","0","0","Benin","Africa","2020-06-13"
"1","1","0","0","0","0","1","0","Greece","Europe","2020-06-13"
"0","0","0","0","1","0","1","0","Tonga","Oceania","2020-06-13"
"0","0","0","0","0","0","0","0","Chile","South America","2020-06-13"
"0","0","1","1","0","0","1","0","Åland","Europe","2020-06-13"
"1","1","1","1","0","1","0","0","France","Europe","2020-06-13"
"0","0","1","1","0","0","1","0","South Sudan","Africa","2020-06-13"
"0","0","0","0","0","0","0","1","Japan","Asia","2020-06-14"
"0","0","0","1","0","1","0","0","Czechia","Europe","2020-06-14"
"0","0","0","0","0","0","1","0","Saint Vincent and the Grenadines","North America","2020-06-14"
"1","1","0","0","1","0","1","0","Lesotho","Africa","2020-06-14"
"0","0","0","0","0","0","1","1","Svalbard and Jan Mayen","Europe","2020-06-14"
"0","0","0","1","0","1","1","1","Egypt","Africa","2020-06-14"
"0","0","1","1","1","0","1","0","Kyrgyzstan","Asia","2020-06-14"
"0","0","1","0","1","0","0","0","Belarus","Europe","2020-06-14"
"0","0","1","0","1","1","0","0","Yemen","Asia","2020-06-14"
"0","0","0","0","0","0","0","0","Guadeloupe","North America","2020-06-14"
"1","1","0","0","0","0","1","1","Maldives","Asia","2020-06-14"
"0","0","0","0","0","0","1","1","Portugal","Europe","2020-06-14"
"1","1","1","1","1","1","0","0","French Polynesia","Oceania","2020-06-14"
"1","1","0","1","0","0","0","0","Aruba","North America","2020-06-14"
"1","1","0","1","1","0","0","1","Malta","Europe","2020-06-14"
"0","0","0","0","0","0","1","0","Serbia","Europe","2020-06-14"
"0","0","0","1","0","0","1","1","Grenada","North America","2020-06-14"
"1","1","0","1","0","1","0","1","Panama","North America","2020-06-14"
"0","0","0","0","1","0","0","0","United Kingdom","Europe","2020-06-14"
"1","1","1","0","1","0","0","1","Montenegro","Europe","2020-06-14"
"0","0","0","0","0","0","0","0","Togo","Africa","2020-06-14"
"1","1","0","0","0","0","0","1","Andorra","Europe","2020-06-14"
"1","1","0","1","1","0","0","0","Oman","Asia","2020-06-14"
"1","1","0","1","1","1","0","0","Saint Kitts and Nevis","North America","2020-06-14"
"0","0","1","1","1","0","1","0","Canada","North America","2020-06-14"
"1","1","1","0","0","0","0","0","Dominican Republic","North America","2020-06-14"
"1","1","1","1","0","1","0","0","Åland","Europe","2020-06-14"
"0","0","0","0","1","0","1","1","Chad","Africa","2020-06-14"
"0","0","1","0","1","0","0","1","Norfolk Island","Oceania","2020-06-14"
"0","0","0","0","0","0","0","1","Belgium","Europe","2020-06-15"
"1","1","0","1","1","0","1","0","Turkmenistan","Asia","2020-06-15"
"0","0","1","1","1","0","1","0","Haiti","North America","2020-06-15"
"0","0","1","0","0","0","1","1","Martinique","North America","2020-06-15"
"0","0","0","0","1","0","1","1","Brazil","South America","2020-06-15"
"0","0","0","0","0","0","0","0","Micronesia","Oceania","2020-06-15"
"1","1","0","0","0","1","1","0","Madagascar","Africa","2020-06-15"
"0","0","0","0","0","0","0","0","El Salvador","North America","2020-06-15"
"0","0","0","0","0","0","0","0","Liberia","Africa","2020-06-15"
"0","0","1","0","0","0","0","0","Malta","Europe","2020-06-15"
"1","1","0","0","0","1","0","0","Montserrat","North America","2020-06-15"
"0","0","0","1","0","1","1","1","Sweden","Europe","2020-06-15"
"1","1","1","0","0","0","0","1","Qatar","Asia","2020-06-15"
"1","1","1","0","1","1","1","0","Iraq","Asia","2020-06-15"
"0","0","0","1","1","0","0","0","Guyana","South America","2020-06-15"
"1","1","0","0","0","0","0","0","Saudi Arabia","Asia","2020-06-15"
"0","0","1","1","1","0","0","0","Guinea-Bissau","Africa","2020-06-15"
"0","0","1","1","1","0","1","1","Greece","Europe","2020-06-15"
"1","1","0","0","1","1","0","1","Mongolia","Asia","2020-06-15"
"1","1","1","1","0","1","1","1","Costa Rica","North America","2020-06-16"
"0","0","0","0","1","0","0","0","Wallis and Futuna","Oceania","2020-06-16"
"1","1","0","0","0","1","0","1","Vietnam","Asia","2020-06-16"
"0","0","0","0","0","1","1","1","Kenya","Africa","2020-06-16"
"0","0","0","0","0","0","1","1","Guadeloupe","North America","2020-06-16"
"0","0","1","1","0","0","1","1","Tajikistan","Asia","2020-06-16"
"1","1","0","0","0","1","0","0","Saint Vincent and the Grenadines","North America","2020-06-16"
"1","1","0","0","0","0","1","0","Nepal","Asia","2020-06-16"
"0","0","0","0","1","1","0","0","Christmas Island","Oceania","2020-06-16"
"1","1","0","0","1","0","1","0","Trinidad and Tobago","North America","2020-06-16"
"0","0","1","1","1","0","0","0","Nigeria","Africa","2020-06-16"
"0","0","0","1","0","0","0","0","Gabon","Africa","2020-06-16"
"0","0","0","1","0","0","1","1","Turkmenistan","Asia","2020-06-16"
"0","0","1","0","0","1","1","0","Cuba","North America","2020-06-16"
"0","0","0","1","1","0","1","0","Honduras","North America","2020-06-16"
"1","1","0","1","1","1","1","0","Libya","Africa","2020-06-16"
"1","1","0","0","0","1","1","0","San Marino","Europe","2020-06-16"
"1","1","1","0","0","0","0","0","Madagascar","Africa","2020-06-16"
"1","1","1","0","1","1","0","1","Vatican City","Europe","2020-06-16"
"0","0","1","0","0","0","1","0","Paraguay","South America","2020-06-16"
"0","0","1","0","0","1","1","0","Cook Islands","Oceania","2020-06-16"
"1","1","1","0","1","0","1","1","Greece","Europe","2020-06-16"
"1","1","0","1","0","1","1","0","Latvia","Europe","2020-06-16"
"1","1","1","1","0","0","0","0","Hungary","Europe","2020-06-16"
"0","0","0","1","1","0","1","0","France","Europe","2020-06-16"
"0","0","0","0","0","0","0","0","South Sudan","Africa","2020-06-16"
"0","0","1","1","1","0","0","0","Somalia","Africa","2020-06-16"
"1","1","0","0","0","1","1","0","Åland","Europe","2020-06-16"
"1","1","0","1","0","1","0","0","Germany","Europe","2020-06-16"
"1","1","0","0","0","0","0","0","Nauru","Oceania","2020-06-17"
"0","0","0","0","0","1","1","0","Iran","Asia","2020-06-17"
"0","0","0","0","0","0","0","0","Guam","Oceania","2020-06-17"
"0","0","1","0","1","0","0","0","Austria","Europe","2020-06-17"
"1","1","0","0","0","0","0","1","Antarctica","Antarctica","2020-06-17"
"1","1","0","0","1","1","0","1","Cyprus","Europe","2020-06-17"
"0","0","0","0","0","1","1","0","Bermuda","North America","2020-06-17"
"0","0","0","1","1","1","1","0","Isle of Man","Europe","2020-06-17"
"1","1","0","1","1","0","1","0","Guinea","Africa","2020-06-17"
"0","0","0","0","1","0","1","0","Belgium","Europe","2020-06-17"
"0","0","1","1","1","0","0","0","Lithuania","Europe","2020-06-17"
"0","0","1","1","1","1","1","1","Saint Vincent and the Grenadines","North America","2020-06-17"
"0","0","1","1","0","1","1","0","Niue","Oceania","2020-06-17"
"0","0","0","1","0","0","0","1","Bolivia","South America","2020-06-17"
"1","1","1","1","0","0","1","0","Åland","Europe","2020-06-17"
"1","1","0","1","0","1","1","0","Seychelles","Africa","2020-06-17"
"0","0","0","0","0","0","0","1","Mauritius","Africa","2020-06-17"
"0","0","0","0","1","0","1","0","Northern Mariana Islands","Oceania","2020-06-17"
"1","1","0","0","0","0","0","0","Mayotte","Africa","2020-06-17"
"1","1","0","1","0","1","0","1","Iraq","Asia","2020-06-17"
"0","0","0","0","0","0","0","1","French Polynesia","Oceania","2020-06-17"
"0","0","0","1","1","0","1","0","France","Europe","2020-06-17"
"0","0","0","0","0","1","1","0","U.S. Minor Outlying Islands","Oceania","2020-06-17"
"1","1","0","0","0","0","1","1","Bosnia and Herzegovina","Europe","2020-06-17"
"1","1","0","0","0","0","0","0","Kuwait","Asia","2020-06-17"
"1","1","1","1","0","0","1","0","Liberia","Africa","2020-06-17"
"1","1","0","0","0","0","1","0","Guernsey","Europe","2020-06-17"
"0","0","0","0","0","0","0","0","Pitcairn Islands","Oceania","2020-06-17"
"0","0","0","0","1","0","1","0","Angola","Africa","2020-06-17"
"1","1","1","1","0","0","0","0","Laos","Asia","2020-06-17"
"0","0","0","0","0","1","0","0","Hong Kong","Asia","2020-06-17"
"0","0","0","0","1","0","0","1","Equatorial Guinea","Africa","2020-06-17"
"1","1","1","1","0","0","0","0","Heard Island and McDonald Islands","Antarctica","2020-06-17"
"1","1","0","0","0","0","0","0","Libya","Africa","2020-06-17"
"0","0","1","0","0","0","1","1","Mauritania","Africa","2020-06-17"
"0","0","0","1","0","1","0","0","Ivory Coast","Africa","2020-06-17"
"0","0","1","0","0","1","1","0","Brunei","Asia","2020-06-17"
"0","0","1","1","0","0","1","0","Nicaragua","North America","2020-06-17"
"1","1","1","0","0","0","0","0","Belize","North America","2020-06-17"
"0","0","0","0","0","0","0","0","Venezuela","South America","2020-06-17"
"0","0","0","0","0","0","0","0","Azerbaijan","Asia","2020-06-17"
"0","0","0","1","1","0","0","0","Taiwan","Asia","2020-06-17"
"0","0","0","0","1","0","0","1","Namibia","Africa","2020-06-17"
"1","1","0","1","1","0","0","0","Indonesia","Asia","2020-06-17"
"1","1","0","0","1","0","0","1","Jamaica","North America","2020-06-17"
"0","0","1","1","0","0","1","0","Nigeria","Africa","2020-06-17"
"0","0","0","1","0","0","0","0","Vanuatu","Oceania","2020-06-17"
"1","1","1","0","0","0","0","0","Ukraine","Europe","2020-06-17"
"0","0","1","0","0","1","1","0","Republic of the Congo","Africa","2020-06-17"
"1","1","0","0","0","0","1","1","Puerto Rico","North America","2020-06-18"
"1","1","0","0","0","1","1","1","Ukraine","Europe","2020-06-18"
"1","1","0","0","1","1","0","0","Palestine","Asia","2020-06-18"
"0","0","0","1","1","1","1","0","Saint Helena","Africa","2020-06-18"
"0","0","1","1","1","0","0","1","Greece","Europe","2020-06-18"
"0","0","0","1","0","1","0","0","Thailand","Asia","2020-06-18"
"1","1","1","0","1","0","0","0","Paraguay","South America","2020-06-18"
"0","0","1","0","0","0","0","1","Chad","Africa","2020-06-18"
"0","0","1","0","0","0","0","0","Norway","Europe","2020-06-18"
"0","0","0","1","1","0","0","0","Armenia","Asia","2020-06-18"
"0","0","0","1","1","0","1","0","East Timor","Oceania","2020-06-18"
"1","1","1","0","0","0","0","0","Afghanistan","Asia","2020-06-18"
"1","1","0","0","1","0","1","0","Finland","Europe","2020-06-18"
"0","0","0","0","0","1","1","0","Cambodia","Asia","2020-06-18"
"0","0","1","0","0","0","0","0","Saint Barthélemy","North America","2020-06-18"
"0","0","0","1","1","1","0","0","Barbados","North America","2020-06-18"
"1","1","1","0","0","0","1","1","Latvia","Europe","2020-06-18"
"0","0","0","0","1","0","0","0","Indonesia","Asia","2020-06-18"
"1","1","1","0","0","0","1","0","Macao","Asia","2020-06-18"
"0","0","1","0","0","1","1","0","Sri Lanka","Asia","2020-06-18"
"0","0","0","0","0","0","1","0","Bahrain","Asia","2020-06-18"
"0","0","0","0","0","0","0","0","Ethiopia","Africa","2020-06-18"
"0","0","0","0","0","1","0","1","Poland","Europe","2020-06-18"
"0","0","1","1","1","0","0","1","Switzerland","Europe","2020-06-18"
"0","0","0","1","0","0","0","0","Falkland Islands","South America","2020-06-18"
"0","0","0","0","0","1","0","0","Niue","Oceania","2020-06-18"
"0","0","1","1","0","0","1","1","Bosnia and Herzegovina","Europe","2020-06-18"
"0","0","1","0","0","0","0","0","Guatemala","North America","2020-06-18"
"0","0","1","0","0","1","1","1","Spain","Europe","2020-06-18"
"0","0","0","1","0","0","0","1","France","Europe","2020-06-18"
"1","1","0","1","1","1","0","0","Rwanda","Africa","2020-06-18"
"0","0","0","1","0","0","0","1","Dominican Republic","North America","2020-06-18"
"0","0","0","1","0","1","1","0","Republic of the Congo","Africa","2020-06-18"
"0","0","0","0","1","1","0","0","Belarus","Europe","2020-06-18"
"1","1","0","0","1","0","0","1","Saint Kitts and Nevis","North America","2020-06-18"
"0","0","1","0","0","0","1","1","Trinidad and Tobago","North America","2020-06-18"
"0","0","0","0","0","0","0","0","Mauritius","Africa","2020-06-18"
"1","1","0","0","0","0","0","0","Comoros","Africa","2020-06-18"
"1","1","0","0","0","1","1","0","Cape Verde","Africa","2020-06-18"
"0","0","0","0","0","0","0","0","Morocco","Africa","2020-06-18"
"0","0","0","1","1","0","0","0","Czechia","Europe","2020-06-18"
"1","1","0","1","0","0","0","0","British Indian Ocean Territory","Asia","2020-06-18"
"0","0","0","0","1","0","0","0","Mongolia","Asia","2020-06-18"
"1","1","0","0","1","1","1","0","Saudi Arabia","Asia","2020-06-18"
"0","0","0","0","1","0","1","0","Kuwait","Asia","2020-06-18"
"0","0","0","0","1","0","1","1","Curacao","North America","2020-06-18"
"0","0","0","0","0","0","0","0","Tanzania","Africa","2020-06-18"
"1","1","0","1","0","1","0","1","Montenegro","Europe","2020-06-18"
"0","0","0","0","0","1","0","0","Bonaire","North America","2020-06-18"
"0","0","0","0","0","1","0","0","Mozambique","Africa","2020-06-19"
"0","0","0","0","0","1","0","0","Botswana","Africa","2020-06-19"
"0","0","1","1","0","1","1","1","Åland","Europe","2020-06-19"
"0","0","1","0","0","0","0","0","U.S. Minor Outlying Islands","Oceania","2020-06-19"
"0","0","0","1","0","0","0","0","Tokelau","Oceania","2020-06-19"
"1","1","1","0","0","1","0","0","Poland","Europe","2020-06-19"
"1","1","0","0","0","1","0","1","Palau","Oceania","2020-06-19"
"0","0","0","0","0","1","1","1","Bouvet Island","Antarctica","2020-06-19"
"0","0","1","1","0","0","0","0","Afghanistan","Asia","2020-06-19"
"0","0","1","0","0","0","1","1","Sweden","Europe","2020-06-19"
"1","1","0","0","0","1","1","0","Cyprus","Europe","2020-06-19"
"0","0","1","0","1","1","1","1","Martinique","North America","2020-06-19"
"0","0","0","0","0","0","1","1","Belgium","Europe","2020-06-19"
"1","1","0","1","1","1","0","0","American Samoa","Oceania","2020-06-19"
"0","0","1","1","0","1","0","0","Iraq","Asia","2020-06-19"
"0","0","1","0","0","0","1","0","Bahrain","Asia","2020-06-19"
"0","0","0","0","1","0","1","0","Benin","Africa","2020-06-19"
"1","1","0","0","0","0","1","0","Uganda","Africa","2020-06-19"
"1","1","0","1","0","0","0","0","Zimbabwe","Africa","2020-06-19"
"1","1","0","0","0","1","1","0","Cameroon","Africa","2020-06-19"
"0","0","1","0","0","0","1","0","Heard Island and McDonald Islands","Antarctica","2020-06-19"
"0","0","0","0","0","0","0","1","Paraguay","South America","2020-06-19"
"0","0","0","0","1","0","1","0","Svalbard and Jan Mayen","Europe","2020-06-19"
"0","0","1","0","1","1","1","1","Rwanda","Africa","2020-06-19"
"0","0","0","0","0","0","0","0","Cayman Islands","North America","2020-06-19"
"0","0","0","0","0","0","0","0","Sierra Leone","Africa","2020-06-19"
"0","0","1","1","0","0","0","0","Namibia","Africa","2020-06-19"
"0","0","0","0","0","0","1","0","Portugal","Europe","2020-06-19"
"0","0","0","0","1","0","0","0","Peru","South America","2020-06-19"
"0","0","0","1","0","0","0","0","Burundi","Africa","2020-06-19"
"0","0","1","0","0","0","1","0","Bahamas","North America","2020-06-19"
"0","0","0","1","1","0","1","0","British Virgin Islands","North America","2020-06-19"
"0","0","0","0","0","0","0","0","Niger","Africa","2020-06-19"
"0","0","0","0","0","1","1","0","Dominican Republic","North America","2020-06-19"
"1","1","1","1","0","0","1","1","United Arab Emirates","Asia","2020-06-19"
"0","0","0","1","1","0","1","0","Taiwan","Asia","2020-06-19"
"0","0","0","1","0","1","1","0","Vietnam","Asia","2020-06-19"
"1","1","0","0","0","1","0","0","Jamaica","North America","2020-06-19"
"1","1","0","0","0","0","1","1","South Korea","Asia","2020-06-19"
"1","1","0","1","0","0","0","0","Cocos [Keeling] Islands","Asia","2020-06-20"
"0","0","1","0","0","0","0","1","Papua New Guinea","Oceania","2020-06-20"
"1","1","0","1","1","1","0","1","Jamaica","North America","2020-06-20"
"1","1","1","0","0","1","1","0","Vatican City","Europe","2020-06-20"
"1","1","0","0","1","1","0","0","Syria","Asia","2020-06-20"
"1","1","0","0","1","1","0","0","Myanmar [Burma]","Asia","2020-06-20"
"1","1","0","1","0","0","0","0","Dominican Republic","North America","2020-06-20"
"1","1","0","0","1","0","0","0","Macao","Asia","2020-06-20"
"0","0","1","0","0","0","0","0","Zimbabwe","Africa","2020-06-20"
"1","1","0","0","0","1","0","0","Switzerland","Europe","2020-06-20"
